hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,5,2016,September,37,5,1,0,3,0.0,0,BB,CHN,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,150.0,0,3,Check-Out,2016-09-06
City Hotel,0,63,2016,September,36,1,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2,Check-Out,2016-09-06
City Hotel,0,52,2016,September,37,5,1,0,2,1.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,79.2,0,0,Check-Out,2016-09-06
City Hotel,0,174,2016,September,36,2,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.85,0,1,Check-Out,2016-09-06
City Hotel,0,61,2016,September,36,3,2,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42.0,,0,Transient,115.25,1,1,Check-Out,2016-09-07
City Hotel,0,31,2016,September,37,6,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9.0,,0,Transient,87.3,0,1,Check-Out,2016-09-07
City Hotel,0,84,2016,September,37,4,2,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2016-09-07
City Hotel,0,45,2016,September,37,5,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,117.45,0,0,Check-Out,2016-09-07
City Hotel,0,204,2016,September,36,3,2,2,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,,0,Transient-Party,80.75,0,2,Check-Out,2016-09-07
City Hotel,0,63,2016,September,36,1,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,111.6,0,1,Check-Out,2016-09-07
City Hotel,0,67,2016,September,37,4,2,1,2,0.0,0,BB,KOR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,87.3,0,2,Check-Out,2016-09-07
City Hotel,0,63,2016,September,36,3,2,2,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.88,0,2,Check-Out,2016-09-07
City Hotel,0,0,2016,September,37,6,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,200.0,0,0,Check-Out,2016-09-07
City Hotel,0,143,2016,September,37,5,1,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,1,Check-Out,2016-09-08
City Hotel,0,19,2016,September,37,6,0,2,1,0.0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,1,Check-Out,2016-09-08
City Hotel,0,21,2016,September,37,7,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,1,Check-Out,2016-09-08
City Hotel,0,28,2016,September,37,5,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.7,0,3,Check-Out,2016-09-08
City Hotel,0,126,2016,September,37,6,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6.0,,0,Transient,89.24,0,0,Check-Out,2016-09-08
City Hotel,0,119,2016,September,36,1,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,80.75,0,1,Check-Out,2016-09-08
City Hotel,0,63,2016,September,37,4,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.95,0,1,Check-Out,2016-09-08
City Hotel,0,67,2016,September,37,5,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,75.54,0,1,Check-Out,2016-09-08
City Hotel,0,62,2016,September,37,5,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,B,0,No Deposit,9.0,,0,Transient,115.5,0,1,Check-Out,2016-09-08
City Hotel,0,68,2016,September,36,3,2,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,106.75,0,0,Check-Out,2016-09-08
City Hotel,0,9,2016,September,37,4,2,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,94.86,0,1,Check-Out,2016-09-08
City Hotel,0,63,2016,September,37,4,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.95,0,2,Check-Out,2016-09-08
City Hotel,0,17,2016,September,37,8,0,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,7.0,,0,Transient,118.58,0,1,Check-Out,2016-09-09
City Hotel,0,65,2016,September,37,8,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2016-09-09
City Hotel,0,32,2016,September,36,2,2,5,3,1.0,0,BB,USA,Direct,Direct,0,0,0,G,G,2,No Deposit,14.0,,0,Transient,232.59,1,0,Check-Out,2016-09-09
City Hotel,0,11,2016,September,37,6,0,3,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.01,0,1,Check-Out,2016-09-09
City Hotel,0,40,2016,September,37,7,0,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,158.4,1,0,Check-Out,2016-09-09
City Hotel,0,35,2016,September,37,5,1,3,2,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157.0,,0,Transient,110.16,0,0,Check-Out,2016-09-09
City Hotel,0,51,2016,September,36,2,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.69,0,3,Check-Out,2016-09-09
City Hotel,0,56,2016,September,37,5,1,3,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.98,0,2,Check-Out,2016-09-09
City Hotel,0,9,2016,September,37,8,0,1,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,169.0,1,3,Check-Out,2016-09-09
City Hotel,0,10,2016,September,37,4,2,3,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.05,0,1,Check-Out,2016-09-09
City Hotel,0,28,2016,September,37,5,1,3,1,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,93.4,0,0,Check-Out,2016-09-09
City Hotel,0,238,2016,September,37,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,16.0,,0,Transient,80.75,0,0,Check-Out,2016-09-10
City Hotel,0,97,2016,September,37,6,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1,Check-Out,2016-09-10
City Hotel,0,29,2016,September,37,9,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,2,Check-Out,2016-09-10
City Hotel,0,44,2016,September,38,15,0,2,2,2.0,0,BB,PRT,Direct,TA/TO,0,0,1,E,E,0,No Deposit,14.0,,0,Transient,158.95,0,1,Check-Out,2016-09-17
City Hotel,0,57,2016,September,36,3,2,5,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,135.99,0,1,Check-Out,2016-09-10
City Hotel,0,8,2016,December,53,30,1,2,2,1.0,0,BB,PRT,Corporate,Direct,1,0,1,G,G,1,No Deposit,,,0,Transient,220.0,1,2,Check-Out,2017-01-02
City Hotel,0,5,2017,January,4,22,1,0,1,0.0,0,BB,PRT,Corporate,Direct,1,0,2,A,D,1,No Deposit,,,0,Transient,88.0,1,2,Check-Out,2017-01-23
City Hotel,0,118,2016,September,36,3,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,79.0,,0,Transient,99.28,0,0,Check-Out,2016-09-10
City Hotel,0,0,2016,September,37,9,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,0.0,1,1,Check-Out,2016-09-10
City Hotel,0,57,2016,September,37,7,0,3,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,140.13,0,0,Check-Out,2016-09-10
City Hotel,0,57,2016,September,37,6,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,2,Check-Out,2016-09-10
City Hotel,0,80,2016,September,37,4,2,4,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,86.0,,0,Transient-Party,85.0,0,0,Check-Out,2016-09-10
City Hotel,0,230,2016,September,37,6,0,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44.0,,0,Transient-Party,137.0,0,1,Check-Out,2016-09-11
City Hotel,0,213,2016,September,37,8,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,117.11,0,1,Check-Out,2016-09-11
City Hotel,0,125,2016,September,37,7,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,136.0,0,2,Check-Out,2016-09-11
City Hotel,0,65,2016,September,37,9,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,1,Check-Out,2016-09-11
City Hotel,0,230,2016,September,37,6,0,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44.0,,0,Transient-Party,137.0,0,1,Check-Out,2016-09-11
City Hotel,0,125,2016,September,37,7,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,136.0,0,2,Check-Out,2016-09-11
City Hotel,0,32,2016,September,37,9,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,1,Check-Out,2016-09-11
City Hotel,0,230,2016,September,37,6,0,5,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44.0,,0,Transient-Party,111.0,0,0,Check-Out,2016-09-11
City Hotel,0,61,2016,September,37,8,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,145.4,0,1,Check-Out,2016-09-11
City Hotel,0,39,2016,September,38,12,1,5,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,86.0,,0,Transient-Party,108.0,0,0,Check-Out,2016-09-18
City Hotel,0,277,2016,September,37,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,89.14,0,1,Check-Out,2016-09-12
City Hotel,0,277,2016,September,37,5,2,5,1,0.0,0,HB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,79.57,0,0,Check-Out,2016-09-12
City Hotel,0,277,2016,September,37,5,2,5,2,0.0,0,HB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,89.14,0,1,Check-Out,2016-09-12
City Hotel,0,277,2016,September,37,5,2,5,2,0.0,0,HB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,89.14,0,1,Check-Out,2016-09-12
City Hotel,0,277,2016,September,37,5,2,5,2,0.0,0,HB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,89.14,0,1,Check-Out,2016-09-12
City Hotel,0,47,2016,September,37,10,1,1,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,C,1,No Deposit,1.0,,0,Transient-Party,96.0,0,1,Check-Out,2016-09-12
City Hotel,0,33,2016,September,37,10,1,1,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,120.6,0,0,Check-Out,2016-09-12
City Hotel,0,55,2016,September,37,7,1,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,89.0,,0,Transient,122.4,0,2,Check-Out,2016-09-12
City Hotel,0,82,2016,September,37,6,1,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,86.0,,0,Transient-Party,95.0,0,0,Check-Out,2016-09-12
City Hotel,0,14,2016,September,38,11,1,0,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,2016-09-12
City Hotel,0,6,2016,September,37,8,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,161.5,0,2,Check-Out,2016-09-12
City Hotel,0,18,2016,September,38,11,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,2016-09-12
City Hotel,0,38,2016,September,37,10,1,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,170.57,0,2,Check-Out,2016-09-12
City Hotel,0,147,2016,September,37,8,1,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,111.19,0,2,Check-Out,2016-09-12
City Hotel,0,34,2016,September,38,11,2,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2016-09-13
City Hotel,0,19,2016,September,38,12,1,0,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2016-09-13
City Hotel,0,19,2016,September,38,12,1,0,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2016-09-13
City Hotel,0,48,2016,September,38,11,2,0,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,85.5,0,0,Check-Out,2016-09-13
City Hotel,0,4,2016,September,38,12,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,110.11,0,1,Check-Out,2016-09-13
City Hotel,0,22,2016,September,38,12,1,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,2016-09-13
City Hotel,0,18,2016,September,38,12,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,0,Check-Out,2016-09-13
City Hotel,0,18,2016,September,38,12,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,0,Check-Out,2016-09-13
City Hotel,0,55,2016,September,37,10,2,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,91.51,0,1,Check-Out,2016-09-13
City Hotel,0,6,2016,September,38,12,1,0,1,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.0,0,2,Check-Out,2016-09-13
City Hotel,0,23,2016,September,38,11,2,0,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,100.1,0,2,Check-Out,2016-09-13
City Hotel,0,20,2016,September,38,12,1,0,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,2016-09-13
City Hotel,0,5,2016,September,38,12,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,,0,Transient,121.63,0,2,Check-Out,2016-09-13
City Hotel,0,23,2016,September,38,11,2,0,2,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,2016-09-13
City Hotel,0,29,2016,September,37,9,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.68,0,3,Check-Out,2016-09-13
City Hotel,0,41,2016,September,38,11,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,85.5,0,0,Check-Out,2016-09-14
City Hotel,0,4,2016,September,38,12,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,2,Check-Out,2016-09-14
City Hotel,0,14,2016,September,38,11,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.67,1,2,Check-Out,2016-09-14
City Hotel,0,11,2016,September,38,11,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,95.0,0,0,Check-Out,2016-09-14
City Hotel,0,228,2016,September,37,10,2,2,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.1,0,1,Check-Out,2016-09-14
City Hotel,0,10,2016,September,38,11,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,95.0,0,0,Check-Out,2016-09-14
City Hotel,0,135,2016,September,37,8,2,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.75,0,0,Check-Out,2016-09-14
City Hotel,0,69,2016,September,38,11,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,1,Check-Out,2016-09-14
City Hotel,0,174,2016,September,37,9,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,119.85,0,1,Check-Out,2016-09-14
City Hotel,0,164,2016,September,37,9,2,4,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,132.0,,0,Transient,116.45,0,3,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,219,2016,September,38,13,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,136.1,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,140,2016,September,38,12,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,110.19,0,3,Check-Out,2016-09-15
City Hotel,0,97,2016,September,37,10,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,1,Check-Out,2016-09-15
City Hotel,0,219,2016,September,38,13,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,145.1,1,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,175,2016,September,38,11,2,2,2,0.0,0,HB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,152.15,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15
City Hotel,0,346,2016,September,38,13,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,2016-09-15
City Hotel,0,0,2016,September,38,14,0,1,1,0.0,0,BB,SWE,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,220.0,0,0,Check-Out,2016-09-15
City Hotel,0,1,2017,March,10,7,4,10,1,0.0,0,BB,ITA,Aviation,Corporate,1,0,1,D,D,0,No Deposit,,153.0,0,Transient,95.0,0,2,Check-Out,2017-03-21
City Hotel,0,58,2016,September,38,14,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,124.04,0,1,Check-Out,2016-09-16
City Hotel,0,194,2016,September,38,12,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,101.4,0,0,Check-Out,2016-09-16
City Hotel,0,194,2016,September,38,12,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,101.4,0,1,Check-Out,2016-09-16
City Hotel,0,61,2016,September,38,11,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,1,Check-Out,2016-09-16
City Hotel,0,22,2016,September,37,8,2,6,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,155.77,0,1,Check-Out,2016-09-16
City Hotel,0,36,2016,September,38,11,2,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,186.0,0,Transient,110.0,0,0,Check-Out,2016-09-16
City Hotel,0,40,2016,September,38,13,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,86.0,,0,Transient-Party,108.0,0,0,Check-Out,2016-09-16
City Hotel,0,47,2016,September,38,13,0,3,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,281.0,,0,Transient-Party,120.0,0,0,Check-Out,2016-09-16
City Hotel,0,1,2016,September,38,15,0,1,2,0.0,0,BB,ITA,Online TA,Corporate,0,0,0,A,B,1,No Deposit,,120.0,0,Transient,169.0,0,1,Check-Out,2016-09-16
City Hotel,0,48,2016,September,38,14,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,130.0,0,0,Check-Out,2016-09-16
City Hotel,0,113,2016,September,38,11,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,129.6,0,1,Check-Out,2016-09-16
City Hotel,0,1,2016,September,38,14,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,154.0,0,0,Check-Out,2016-09-16
City Hotel,0,42,2016,September,38,15,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.59,0,1,Check-Out,2016-09-16
City Hotel,0,68,2016,September,38,11,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,145.8,0,1,Check-Out,2016-09-16
City Hotel,0,1,2016,September,38,15,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,159.0,0,0,Check-Out,2016-09-16
City Hotel,0,45,2016,September,38,15,0,1,2,1.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,152.1,0,1,Check-Out,2016-09-16
City Hotel,0,2,2016,September,38,15,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,159.0,0,1,Check-Out,2016-09-16
City Hotel,0,41,2016,September,38,14,0,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,2,No Deposit,86.0,,0,Transient-Party,108.0,0,0,Check-Out,2016-09-16
City Hotel,0,13,2016,September,38,15,0,1,2,0.0,0,SC,DEU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,233.0,0,Transient-Party,100.0,0,1,Check-Out,2016-09-16
City Hotel,0,128,2016,September,38,15,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,80.75,0,0,Check-Out,2016-09-16
City Hotel,0,2,2016,September,38,15,0,1,1,0.0,0,BB,CZE,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,163.0,0,0,Check-Out,2016-09-16
City Hotel,0,19,2016,September,38,15,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,174.0,0,2,Check-Out,2016-09-17
City Hotel,0,217,2016,September,38,15,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,2,Check-Out,2016-09-17
